#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
jizya;吉兹亚税;;;;;;;;;;;;x
jizya_desc;吉兹亚是一种人均年税，历史上曾以财政收费的形式向永久的非穆斯林臣民（齐米）征收，以资助国家的公共开支，代替穆斯林义务支付的天课和胡姆斯。作为回报，齐米被授予受法律保护的地位。;;;;;;;;;;;;x
umar_pact;奥马尔条约;;;;;;;;;;;;x
orthodox;东正教;;;;;;;;;;;;x
coptic;科普特正教;;;;;;;;;;;;x
exclusive_acquire_all_cores_CB;获得所有核心领土宣战理由;;;;;;;;;;;;x
exclusive_humiliate_CB;羞辱宣战理由;;;;;;;;;;;;x
exclusive_liberate_country_CB;解放国家宣战理由;;;;;;;;;;;;x
exclusive_make_puppet_CB;扶植傀儡政权宣战理由;;;;;;;;;;;;x
core_when_done;添加核心;;;;;;;;;;;;x
legation_quarter_desc;使馆区是我国首都的一个区域，有许多外国公使馆。它造成了一些动荡，但对我们的研究进展的贡献是非常宝贵的。;;;;;;;;;;;;x
western_presence_research;西方存在;;;;;;;;;;;;x
western_presence_research_desc;落难的西方人可能是我们和平社区的麻烦，但我们可以从他们身上学到很多。;;;;;;;;;;;;x
european_military_mission_desc;欧洲人在我国建立了一个军事特派团，为我们提供了他们宝贵的军事专业知识。;;;;;;;;;;;;x
central_bank_instituted;中央银行创立;;;;;;;;;;;;x
failed_unification_remove_from_sphere;移出势力范围;;;;;;;;;;;;x
debt_system_cooldown;已付贡金;;;;;;;;;;;;x
debt_system_cooldown_desc;已支付了一笔贡金。;;;;;;;;;;;;x
local_conveyors_and_excavators;传送带和挖掘机;;;;;;;;;;;;x
ryotwari;莱特瓦尔制;;;;;;;;;;;;x
partisan_occupation;游击队统治;;;;;;;;;;;;x
ryotwari_desc;莱特瓦尔制是英属印度的一种土地收入制度，由托马斯-芒罗爵士于1820年根据亚历山大-里德上尉在巴拉玛哈尔地区管理的制度引入。它允许政府直接与农民（ryot）打交道以征收税收，并给予农民放弃或获得新土地耕种的自由。农民只对他所耕种的土地进行评估。;;;;;;;;;;;;x
supported_balkans_berlin_congress;支持巴尔干;;;;;;;;;;;;x
attending_berlin_congress;出席柏林会议;;;;;;;;;;;;x
supported_oe_berlin_congress;支持突厥人;;;;;;;;;;;;x
coward_ai;懦弱的统治者;;;;;;;;;;;;x
desc_coward_ai;这个国家的统治者是懦弱的，不太可能陷入冲突。;;;;;;;;;;;;x
benefactor_ai;仁慈的统治者;;;;;;;;;;;;x
desc_benefactor_ai;这个国家的统治者是仁慈的，非好战的。;;;;;;;;;;;;x
malevolent_ai;残暴的统治者;;;;;;;;;;;;x
desc_malevolent_ai;这个国家的统治者是奸恶的、好战的。;;;;;;;;;;;;x
picking_personality;统治者个性;;;;;;;;;;;;x
desc_picking_personality;这个国家的统治者个性被选中。;;;;;;;;;;;;x
government_busy_with_something;繁忙的政府;;;;;;;;;;;;x
internment_camps_open;集中营;;;;;;;;;;;;x
evidence_of_massacre2;屠杀的证据泄漏;;;;;;;;;;;;x
evidence_of_massacre2_desc;在我们国家发生的大屠杀的确凿是我国国际声誉中的一个污点。;;;;;;;;;;;;x
evidence_of_massacre;屠杀的证据泄漏;;;;;;;;;;;;x
evidence_of_massacre_desc;在我们国家发生的大屠杀的确凿是我国国际声誉中的一个污点。;;;;;;;;;;;;x
local_tractors;拖拉机和拖网渔船;;;;;;;;;;;;x
desc_local_tractors;机械化耕作和捕鱼已经以拖拉机和拖网渔船开始使用的形式进入该省，提高了当地耕作的效率，并降低了劳动强度。;;;;;;;;;;;;x
interment_camps;第1号指令;;;;;;;;;;;;x
interment_camps_desc;第1号指令是我国目前为平息内部异议所采取的一系列的措施名称。;;;;;;;;;;;;x
war_propaganda;战争宣传;;;;;;;;;;;;x
war_propaganda_desc;我们国家目前正在进行大规模的宣传活动，推动人民支持我们的战争政策。;;;;;;;;;;;;x
government_propaganda;政府宣传;;;;;;;;;;;;x
government_propaganda_desc;我们国家目前正在进行大规模的宣传活动，推动人民支持我们的政府政策。;;;;;;;;;;;;x
war_focus;专注战争;;;;;;;;;;;;x
war_focus_desc;这场战争的目的只有一个，也是唯一的一个。;;;;;;;;;;;;x
loyal_vassal;忠诚的附庸;;;;;;;;;;;;x
loyal_vassal_desc;我们将与我们的保护国站在一起。;;;;;;;;;;;;x
substate_nation_player;次国家;;;;;;;;;;;;x
in_disrepair;年久失修;;;;;;;;;;;;x
in_disrepair_desc;这个省的建筑物被忽视了很长时间，以至于它们现在成了危房。;;;;;;;;;;;;x
nationalization_in_progress;国有化项目;;;;;;;;;;;;x
nationalization_in_progress_desc;我们的政府目前正在进行国有化工作。 外国人将不再影响我们的主权产业。;;;;;;;;;;;;x
factories_nationalized;国有化工厂;;;;;;;;;;;;x
factories_nationalized_desc;我们在另一个国家的工厂被国有化了。这对我们国家的威信是一个极大的打击。;;;;;;;;;;;;x
santa_ana_rule;安东尼奥·洛佩斯·德·桑塔·安纳;;;;;;;;;;;;x
