#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
Key;English;;;;;;;;;;;;x
EVTNAME10222;$YEAR$年法国革命;;;;;;;;;;;;x
EVTDESC10222;愤怒的人群涌入巴黎街头，高喊“打倒国王！”“改革万岁！”。他们在街上设置了路障，并与巴黎市政警卫爆发了战斗。由于这座城市已经完全被外界封锁，这些人群开始向皇宫游行。我们的国王别无选择，只好退位逃出这个国家。;;;;;;;;;;;;x
EVTNAME10223;路易-拿破仑的政变;;;;;;;;;;;;x
EVTDESC10223;面对输掉总统大选的前景，人气很高的路易-拿破仑发动政变，推翻了法国政府。忠诚的军队成员已经锁定了巴黎的战略要地茅国家图书馆已经解散，路易·拿破仑是这个国家无可争议的统治者。他加冕为拿破仑三世的第三天，他复辟了叔叔的王位，成为法国皇帝。;;;;;;;;;;;;x
EVTNAME10224;拿破仑三世被废黜;;;;;;;;;;;;x
EVTDESC10224;由于法国无力阻止德国的成立，以及阿尔萨斯-洛林的耻辱性损失，政府愤怒地罢免了拿破仑皇帝。我们必须选择新政府的形式。;;;;;;;;;;;;x
EVTNAME11108;斯拉夫统一;;;;;;;;;;;;x
EVTDESC11108;为了抵抗奥地利人、土耳其人以及其他欧洲强权的侵略，巴尔干的斯拉夫国家最终被号召统一在一面共同的旗帜下。南斯拉夫据说会成为一个棘手的竞争对手，这个新国家是否能够成功地团结它被战火所分裂的人民还有待观察。;;;;;;;;;;;;x
EVTOPTA13000;只要西方人不惹麻烦，我们就允许他们进入$COUNTRY$。;;;;;;;;;;;;x
EVTOPTB13000;他们带来了危险的想法。$COUNTRY$将拒绝所有人进入。;;;;;;;;;;;;x
EVTNAME13010;遇险的水手;;;;;;;;;;;;x
EVTDESC13010;寂静古池塘，\n蛙跃碧水轻波漾，\n乍闻幽韵响。\n——松尾芭蕉\n我们的一个沿海省份充斥着关于今早在海岸线发现的陌生人的谣言。目前还不确定这些遇难船员的确切来源，但无论他们来自哪里，他们肯定不是来自$COUNTRY$。现在的困难在于决定如何处理他们：如果我们把他们送回家，我们实际上是在改变我们不与西方人交往的政策。不管我们怎么努力，无视他们并允许他们留下来，意味着允许西方在$COUNTRY$驻扎。;;;;;;;;;;;;x
EVTOPTA13010;送他们回家;;;;;;;;;;;;x
