#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
Key;English;;;;;;;;;;;;x
end_sikh_war_title;结束与锡克人的战争;;;;;;;;;;;;x
end_sikh_war_desc;英国人认为英国-锡克战争是他们的事，我们不应卷入其中。;;;;;;;;;;;;x
found_niger_company_title;建立$COUNTRY_ADJ$尼日尔公司;;;;;;;;;;;;x
found_niger_company_desc;高级官员在$CAPITAL$的谈判已经结束，建议$COUNTRY_ADJ$政府成立一家$COUNTRY_ADJ$尼日尔公司，这是推荐采取的主要行动方针。随着非洲会议后殖民地竞争的加剧，该公司在尼日尔南部的立足点将大大有助于$COUNTRY$在尼日尔三角洲的扩张。所缺少的只是公司的初始资本。;;;;;;;;;;;;x
abolish_umar_pact_title;废除乌马尔条约;;;;;;;;;;;;x
abolish_umar_pact_desc;《乌马尔条约》是穆斯林与叙利亚，美索不达米亚或耶路撒冷的基督教徒之间签订的条约，后来在伊斯兰法典中获得了权威地位。总的来说，该协议包含了一系列对非穆斯林的权利和限制。通过遵守这些原则，非穆斯林获得了他们的人身安全、家庭安全和财产安全。根据今天的协议，所有奇米的宗教和身份都受到保护——他们可以自由实践，无需皈依，作为回报，他们缴纳一项税：吉兹亚税。废除这项条约意味着放弃这项税收，但将使非穆斯林皈依的努力得以实现。这是一条不归路，它将极大地激怒其他国家和我们自己的齐米。;;;;;;;;;;;;x
partisan_flip_to_original_owner_title;游击队胜利了;;;;;;;;;;;;x
partisan_flip_to_original_owner_desc;游击队胜利了;;;;;;;;;;;;x
transfer_vassalage_title;转移附庸;;;;;;;;;;;;x
transfer_vassalage_desc;是时候与我们的新主人保持一致了。;;;;;;;;;;;;x
build_suez_canal_desc;对远东和印度洋的航运一直以来都是一个巨大的问题，我们需要绕过非洲好望角才能抵达那边。但如果建好了苏伊士运河，那将大大缩短我们通往亚洲的航程，这将是一个具有伟大意义的现代工程。然而，这个壮举估计至少要花费100万到300万英镑。;;;;;;;;;;;;x
build_kiel_canal_desc;在波罗的海和北海之间修建一条运河将对我们的航运带来巨大的好处，我们有能力在基尔修建一条运河。基尔运河和丹麦群岛，其曲折的海峡，将使$COUNTRY$能够与强大的海军对手，如皇家海军玩捉迷藏游戏。此外，这将大大加强$COUNTRY$在波罗的海的地位。俄罗斯只能让她的船只通过斯卡格海峡和卡特加特海峡，而$COUNTRY$却可以快速、安全地通过运河。最后，但并非最不重要的一点是，就$COUNTRY$而言，这条运河将把波罗的海和北海变成一个单一的海域。基尔是一个巨大的港口，但它位于波罗的海，而北海的威廉港太小了。估计费用在50万到150万英镑之间。;;;;;;;;;;;;x
build_panama_canal_desc;修筑这条大运河的建议可以追溯到这片地区第一次被发现的时刻，整个南北美洲就属这里最为狭长，借助于现代工程学在这里建设一条运河，我们能够将大西洋到太平洋的航程缩短数天。然而，这项工程需要很长时间，造价在200万至600万英镑之间。;;;;;;;;;;;;x
cotton_in_algiers_title;$YEAR$年阿尔及利亚棉花法令;;;;;;;;;;;;x
cotton_in_algiers_desc;在棉花需求旺盛的背景下，$CAPITAL$的$COUNTRY_ADJ$政府决定通过一系列法令刺激阿尔及尔的棉花种植。这些法令规定，国家有义务从$YEAR$年起三年之内，以预先确定的价格购买$COUNTRY_ADJ$种植户的所有棉花作物，而当时棉花的国际价格很高。这些法令确定的另一个行动轴心是，在接下来的两年里，$COUNTRY$将对在阿尔及利亚收获的棉花征收出口溢价。;;;;;;;;;;;;x
plantations_in_comoros_title;科摩罗群岛的经济改革;;;;;;;;;;;;x
plantations_in_comoros_desc;科摩罗群岛是马达加斯加附近的一个火山群岛，主要居住着穆斯林。那里的农业是为了满足居民的基本生活需要，但现在按照$COUNTRY_ADJ$规定，这是不必要的。 开放这些岛屿用于$COUNTRY_ADJ$投资将促使当地人用$COUNTRY_ADJ$的钱生产新的经济作物和新的商品，这对$CAPITAL$来说非常有意义。;;;;;;;;;;;;x
send_pleasantries_to_great_power_title;向列强致敬;;;;;;;;;;;;x
send_pleasantries_to_great_power_desc;如果我们希望保卫我们的国家不受外国侵略，我们就必须在世界上找到盟友。强大的盟友——列强！通过派遣一名随行人员，向一个大国赠送典型的$COUNTRY_ADJ$礼物、祝贺和寒暄，我们将能够讨好他们——他们可以成为$COUNTRY$未来的关键盟友。;;;;;;;;;;;;x
rename_the_congo_desc;刚果自由邦被确认为$COUNTRY_ADJ$ $MONARCHTITLE$的个人财产，因此我们现在探索该地区是公平合理的，也许会在其上留下一点个人印记？;;;;;;;;;;;;x
conscript_fishermen_title;征召海军;;;;;;;;;;;;x
conscript_fishermen_desc;$COUNTRY$不需要常备海军。到时候，我们可以造一些船，征募商船和渔船，给它们装上炮。那一天又来了，是时候让$COUNTRY$人民站出来保护他们的国家了。;;;;;;;;;;;;x
unlock_crisis_in_1870_title;选项: 1870年解锁危机;;;;;;;;;;;;x
