#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
Key;English;;;;;;;;;;;;x
EVTDESC90005;虽然我们只想通过将它们添加到我们的影响范围来帮助$CB_TARGET_NAME$，但他们已经非常了解它。虽然对所有参与者不合时宜，但他们的行为却反而强烈要求国际舆论强烈要求他们加入我们的繁荣之中。;;;;;;;;;;;;x
EVTNAME4661019;维持现状;;;;;;;;;;;;x
EVTDESC4661019;最新的战争以现状结束，恩特雷里奥斯是自由的。 布宜诺斯艾利斯在支配阿根廷邦联方面没有任何障碍。;;;;;;;;;;;;x
EVTOPT4661019A;布宜诺斯艾利斯的霸权开始了。;;;;;;;;;;;;x
EVTNAME600074;乌拉圭被击败;;;;;;;;;;;;x
EVTDESC600074;里维拉总统输掉了了他发动的战争，我们现在能够在乌拉圭政府中扶植真正的总统奥里韦。;;;;;;;;;;;;x
EVTOPT600074A;扶植奥里韦为总统，但不再干涉。;;;;;;;;;;;;x
EVTOPT600074B;扶植奥里韦为总统，并确保他能坐稳位子;;;;;;;;;;;;x
EVTOPT600074C;扶植奥里韦为总统，并控制乌拉圭。;;;;;;;;;;;;x
EVTOPT600074D;不干涉乌拉圭。;;;;;;;;;;;;x
EVTNAME600075;罗萨斯被击败;;;;;;;;;;;;x
EVTDESC600075;罗萨斯被击败并从阿根廷逃到英国。奥里韦失去了对总统职位的所有要求，也逃离了这个国家，但这并不能阻止白党的麻烦。;;;;;;;;;;;;x
EVTOPT600075A;帮助中央集权派组建阿根廷;;;;;;;;;;;;x
EVTOPT600075B;不过多干涉。;;;;;;;;;;;;x
EVTNAME600076;$YEAR$年停战;;;;;;;;;;;;x
EVTDESC600076;乌拉圭和阿根廷同意停战和和平谈判，以维持现状。 我们推翻罗萨斯的战争没有成功。;;;;;;;;;;;;x
EVTOPT600076A;该死。;;;;;;;;;;;;x
EVTNAME45103;多米尼加独立;;;;;;;;;;;;x
EVTDESC45103;特立尼达尼亚协会取得了胜利，我们的独立目标现在已经完成。我们独立的时间已经足够了久了，足以让世界承认我们是一个主权国家！;;;;;;;;;;;;x
EVT45103OPTA;多米尼加共和国万岁！;;;;;;;;;;;;x
EVTNAME203770;奴隶人口增长;;;;;;;;;;;;x
EVTDESC203770;尽管奴隶贸易现在被禁止了一段时间，这是英国压力的直接结果，但我国的奴隶人口增长了，不是通过贸易而是通过人口增长。;;;;;;;;;;;;x
EVTOPTA203770;很好，很好。;;;;;;;;;;;;x
EVTNAME600050;波兰起义;;;;;;;;;;;;x
