#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
PRO_REACTIONARY;支持反动党;;;;;;;;;;;;x
PRO_SOCIALIST;支持社会党;;;;;;;;;;;;x
PRO_FASCIST;支持法西斯党;;;;;;;;;;;;x
PRO_LIBERAL;支持自由党;;;;;;;;;;;;x
PRO_COMMIES;支持共产党;;;;;;;;;;;;x
EVTDESC169001_NEWS_LONG;$CAPITAL$，$YEAR$年：就像野兽的垂死挣扎一样，$COUNTRY$的执政党疯狂地摧毁他们的同胞——那些来自不同文化或反对信仰的人。这次死亡行军的恐怖只有一部分被讲述。它们无法完全描述$COUNTRY$正在逐渐但有效地消灭人口——整片整片村庄的人口都消失了。政府官员今天向$COUNTRY_ADJ$政府发出了救济呼吁，此前有报道称发生了大屠杀，并威胁将发生更多暴行。;;;;;;;;;;;;x
EVTDESC169001_NEWS_MEDIUM;$COUNTRY$正在逐渐但有效地消灭人民——整片整片村庄的人口都消失了——更多的暴行证实了$COUNTRY$蓄意实施的指控。;;;;;;;;;;;;x
EVTDESC169001_NEWS_SHORT;$CAPITAL$，$YEAR$年：$COUNTRY$被指控计划灭绝人口，救济委员会说受害者人数正在稳步增加。;;;;;;;;;;;;x
ARMENIAN_GENOCIDE_NEWS_TITLE;数百万亚美尼亚人被杀或流亡;;;;;;;;;;;;x
ARMENIAN_GENOCIDE_NEWS_LONG;根据所有的报道和消息，几乎不能怀疑土耳其人的目标是消灭他们至今仍活着的几十万亚美尼亚人。土耳其人已经开始彻底灭杀外高加索的亚美尼亚人。土耳其政策的目标是占领亚美尼亚地区并消灭亚美尼亚人。列强们正在缓慢地行动，看着世界目睹屠杀升级并蔓延到其他东正教社区。;;;;;;;;;;;;x
ARMENIAN_GENOCIDE_NEWS_MEDIUM;最近的事态发展表明，土耳其现行政策的目的是占领亚美尼亚地区并消灭亚美尼亚人。列强们正在缓慢地行动，看着世界目睹屠杀升级并蔓延到其他东正教社区。;;;;;;;;;;;;x
ARMENIAN_GENOCIDE_NEWS_SHORT;$COUNTRY_ADJ$救济委员会说，土耳其人手下的受害者正在稳步增加。;;;;;;;;;;;;x
EVTDESC36940_NEWS_LONG;$COUNTRY$：一项正式定义新西兰国家的条约被签署了。其中，毛利酋长们承认了$COUNTRY$的主权，作为回报，政府将为酋长们的地产，庄园，森林和渔场提供法律保护。然而，$COUNTRY_ADJ$与酋长们签署的协议版本实际上是有区别的，这为双方实际达成的共识埋下诸多疑问。尽管$COUNTRY_ADJ$签署的版本声称毛利人接受了总督对他们的统治，但毛利语版本则强调了他们应该在很大程度上保留的自治权，允许毛利人自行管理分内的事务。;;;;;;;;;;;;x
EVTDESC36940_NEWS_MEDIUM;$COUNTRY$：一项正式定义新西兰国家的条约被签署了。其中，毛利酋长们承认了$COUNTRY$的主权，作为回报，政府将为酋长们的地产，庄园，森林和渔场提供法律保护。;;;;;;;;;;;;x
EVTDESC36940_NEWS_SHORT;$COUNTRY$：一项正式定义新西兰国家的条约被签署了。其中，毛利酋长们承认了$COUNTRY$的主权。;;;;;;;;;;;;x
