#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
Key;English;;;;;;;;;;;;x
AND_TRIGGER_STARTS;下列所有;;;;;;;;;;;;x
OR;或者;;;;;;;;;;;;x
partisan_rebels;游击队;;;;;;;;;;;;x
partisan_rebels_title;游击队;;;;;;;;;;;;x
partisan_rebels_name;$COUNTRY_ADJ$游击队;;;;;;;;;;;;x
partisan_rebels_desc;游击队员是组成抵抗小组的普通男女，他们是小型的武装团体。除了游击战活动外，他们还提供第一手的情报信息，并维持逃生路线以帮助$COUNTRY_ADJ$士兵。当他们占领一个省时，他们会在60天内将该省归还给原主。;;;;;;;;;;;;x
partisan_rebels_army;$COUNTRY_ADJ$游击队小组;;;;;;;;;;;;x
IS_NOT_RELIGION;国教不是;;;;;;;;;;;;x
IS_RELIGION;国教是;;;;;;;;;;;;x
CULTURE_IS_NOT;以下文化是不可接受：;;;;;;;;;;;;x
CULTURE_IS;以下文化是可接受：;;;;;;;;;;;;x
steam_transport;运兵船;;;;;;;;;;;;x
commerce_raider;蒸汽护卫舰;;;;;;;;;;;;x
oceanic;太平洋岛民;;;;;;;;;;;;x
levantine;高加索希腊人;;;;;;;;;;;;x
turko_semitic;突厥人;;;;;;;;;;;;x
polish_culture_group;西斯拉夫人;;;;;;;;;;;;x
BRIGADES_COMPARE_GREATER;两国的旅比较系数至少为$VAL$?!\n;;;;;;;;;;;;x
BRIGADES_COMPARE_SMALLER;两国的旅比较系数低于$VAL$?!\n;;;;;;;;;;;;x
jewish_group;犹太教;;;;;;;;;;;;x
muslim;穆斯林;;;;;;;;;;;;x
christian;基督教;;;;;;;;;;;;x
eastern;东方宗教;;;;;;;;;;;;x
pagan;原始多神教;;;;;;;;;;;;x
jefferson_method_desc;杰斐逊方法是分配席位的最高平均数方法，因此是一种政党名单比例代表制。比例代表制的目的是根据获得的票数大致按比例分配席位给政党。例如，如果一个政党赢得三分之一的选票，那么它应该获得三分之一的席位。总的来说，由于这些划分会产生分数的席位，因此不可能实现精确的比例。因此，制定了若干方法，确保各政党席位分配（当然是整数）尽可能成比例。与圣拉古方法相比，杰斐逊方法稍微倾向于大党派和联盟，而不是分散的小党派。;;;;;;;;;;;;x
precious_goods;贵金属;;;;;;;;;;;;x
precious_goods_RGO_SIZE;贵金属市场规模;;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_DESC;$PROV$对$PARTY$的支持度将改变$VALUE$.\n;;;;;;;;;;;;x
MODIFY_RELATION_EFFECT;$TARGET$?!对$SOURCE$?!的关系改变了$VALUE$.\n;;;;;;;;;;;;x
