#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
EVTDESC20002_NEWS_LONG;数千人涌入了$CAPITAL$的中央广场，要求结束$COUNTRY_ADJ$独裁统治，制订民主宪法，设立普选制度。$COUNTRY_ADJ$军队立于人群旁边，等待攻击命令的下达，然而$COUNTRY$中也有人在考虑接受民众请求是否会更好一些;;;;;;;;;;;;x
EVTDESC20002_NEWS_MEDIUM;数千人涌入了$CAPITAL$的中央广场，要求结束$COUNTRY_ADJ$独裁统治，制订民主宪法，设立普选制度;;;;;;;;;;;;x
EVTDESC20002_NEWS_SHORT;数千人涌入了$CAPITAL$的中央广场，要求结束$COUNTRY_ADJ$独裁统治，制订民主宪法，设立普选制度;;;;;;;;;;;;x
EVTNAME20006_NEWS_TITLE;$COUNTRY_ADJ$独裁者被暗杀！;;;;;;;;;;;;x
EVTDESC20006_NEWS_LONG;今天对于$COUNTRY$是举国悲伤的一天，$COUNTRY_ADJ$总统在$CAPITAL$遭人枪击头部不幸身亡，成为了激进自由主义者埋伏阴谋的牺牲品。整个国家陷入哀痛中，传言说直到现在，各党派也还在讨论是寻找一个新的继位者还是干脆推翻$COUNTRY_ADJ$独裁统治;;;;;;;;;;;;x
EVTDESC20006_NEWS_MEDIUM;今天对于$COUNTRY$是举国悲伤的一天，$COUNTRY_ADJ$总统在$CAPITAL$遭人枪击头部不幸身亡，成为了自由主义者埋伏阴谋的牺牲品。整个国家陷入哀痛中，直到现在，各党派仍在讨论寻找一个新的继位者;;;;;;;;;;;;x
EVTDESC20006_NEWS_SHORT;$COUNTRY_ADJ$总统在$CAPITAL$遭人枪击不幸身亡，成为了自由主义者埋伏阴谋的牺牲品。直到现在，各党派仍在讨论寻找一个新的继位者;;;;;;;;;;;;x
EVTNAME97205_NEWS_TITLE;基尔运河受到$COUNTRY_ADJ$控制;;;;;;;;;;;;x
EVTDESC97205_NEWS_LONG;$COUNTRY$近期接管了基尔的军权和管理权，因这德国北部的小块领土毗邻“基尔运河”，该事件如重磅炸弹一般，引发了外贸公司的纷纷议论。该运河被认为是海上运输的重要航线，可以缩短北方到波罗的海的运输距离。全部的主要的贸易公司已向$COUNTRY_ADJ$贸易商会申请该运河的的正式通行权。;;;;;;;;;;;;x
EVTDESC97205_NEWS_MEDIUM;$COUNTRY$近期对“基尔运河”的接管引发了外贸公司的纷纷议论。该运河被认为是海上运输的重要航线，可以缩短北方到波罗的海的运输距离。;;;;;;;;;;;;x
EVTDESC97205_NEWS_SHORT;$COUNTRY$近期对“基尔运河”的接管引发了外贸公司的纷纷议论。该运河被认为是海上运输的重要航线。;;;;;;;;;;;;x
EVTNAME97210_NEWS_TITLE;$COUNTRY_ADJ$“基尔运河”计划揭晓;;;;;;;;;;;;x
